Sec,Ah,V,A,S,D,Deg,RPM,HW,Nm,ThI,ThO,Acc,Lim
50.73,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
50.94,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
51.16,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
51.36,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
51.56,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
51.77,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
51.98,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
52.2,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
52.4,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
52.61,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
52.82,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
53.02,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
53.23,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
53.43,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
53.65,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
53.86,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
54.06,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
54.26,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
54.47,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
54.67,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
54.88,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
55.08,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
55.28,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
55.48,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
55.68,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
55.89,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
56.09,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
56.29,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
56.5,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
56.7,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
56.91,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
57.13,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
57.34,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
57.55,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
57.76,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
57.96,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
58.17,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
58.39,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
58.59,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
58.8,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
59.0,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
59.2,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
59.41,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
59.62,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
59.82,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
60.03,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
60.23,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
60.44,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
60.65,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
60.85,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
61.06,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
61.27,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
61.48,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
61.69,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
61.89,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
62.09,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
62.29,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
62.49,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
62.71,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
62.91,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
63.12,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
63.33,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
63.54,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
63.75,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
63.95,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
64.15,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
64.36,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
64.57,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
64.79,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
65.0,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
65.2,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
65.4,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
65.6,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
65.82,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
66.02,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
66.22,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
66.43,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
66.64,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
66.85,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
67.05,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
67.27,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
67.48,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
67.68,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
67.89,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
68.09,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
68.31,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
68.51,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
68.72,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
68.92,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
69.13,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
69.33,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
69.53,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
69.74,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
69.95,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
70.16,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
70.36,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
70.56,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
70.77,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
70.98,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
71.18,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
71.39,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
71.59,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
71.8,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
72.01,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
72.22,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
72.42,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
72.63,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
72.83,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
73.03,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
73.24,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
73.45,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
73.66,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
73.87,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
74.07,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
74.31,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
74.52,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
74.72,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
74.93,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
75.14,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
75.34,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
75.55,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
75.76,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
75.97,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
76.18,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
76.39,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
76.59,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
76.8,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
77.01,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
77.23,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
77.43,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
77.64,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
77.86,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
78.07,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
78.27,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
78.48,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
78.68,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
78.89,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
79.1,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
79.31,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
79.51,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
79.72,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
79.93,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
80.13,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
80.34,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
80.55,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
80.76,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
80.98,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
81.19,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
81.4,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
81.6,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
81.81,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
82.03,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
82.23,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
82.43,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
82.64,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
82.84,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
83.06,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
83.27,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
83.48,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
83.69,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
83.9,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
84.1,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
84.31,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
84.51,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
84.71,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
84.91,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
85.12,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
85.32,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
85.53,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
85.73,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
85.94,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
86.14,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
86.36,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
86.57,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
86.78,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
86.99,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
87.19,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
87.41,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
87.62,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
87.82,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
88.04,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
88.24,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
88.45,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
88.65,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
88.86,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
89.06,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
89.27,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
89.47,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
89.67,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
89.87,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
90.08,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
90.29,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
90.51,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
90.71,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
90.93,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
91.13,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
91.34,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
91.55,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
91.76,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
91.98,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
92.19,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
92.41,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
92.62,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
92.82,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
93.02,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
93.23,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
93.43,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
93.64,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
93.84,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
94.05,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
94.25,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
94.46,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
94.68,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
94.88,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
95.08,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
95.29,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
95.49,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
95.7,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
95.9,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
96.11,0.0000,52.43,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
96.31,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
96.51,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
96.72,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
96.93,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
97.13,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
97.34,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
97.54,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
97.74,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
97.95,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
98.15,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
98.36,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
98.56,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
98.77,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
98.97,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
99.17,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
99.38,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
99.58,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
99.8,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
100.0,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
100.22,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
100.42,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
100.62,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
100.83,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
101.03,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
101.23,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
101.44,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
101.65,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
101.86,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
102.06,0.0000,52.42,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
